avg_income	median_age	median_networth
28997	29.4	9479
30536	40.6	14050
40546	32.7	34698
38628	35.6	37396
35343	36.1	51068
32657	30.5	12825
32617	32.2	15253
33979	40	33107
52776	36.9	142875
46949	31	38935
74791	50.1	288911
45210	37.8	77754
39477	34.3	35245
64366	54	250000
37250	34.5	43906
43045	33.5	45587
40112	33.3	18951
45668	37	111209
40840	35.6	81466
42110	34.9	39419
43657	34.8	80851
39690	32.8	17408
46148	34.8	74497
40187	33.2	39480
40906	34.4	46185
47846	36	139560
40326	29.3	38722
33156	27.2	13613
31031	37	28282
39905	40.4	126309
42826	36.3	74044
45906	32.9	71833
38048	33.5	55360
42622	32.3	64393
40319	34.7	77475
38738	37.9	43962
46969	39.7	64163
40198	45.3	34455
33847	57	41628
52833	41.7	185186
36267	36.8	39027
38537	34.6	59878
42324	34	14899
35525	28.6	13017
46766	41.5	191681
42754	33.5	58110
40403	35.1	90313
33836	35.9	35000
39113	33.2	46957
39958	36.3	60274
27185	50.3	20399
25654	41.2	13045
30717	34.8	13918
28752	31.9	12425
29461	26.3	9593
34119	25	10850
36867	32.2	14057
38813	30.6	17250
36318	40.4	40207
50223	50.6	162716
35703	44.8	46904
46686	33.8	41880
59869	39	106813
59390	42.9	250000
47787	45.9	73231
55944	44.6	228689
36073	31.1	16943
27786	30.9	10218
34747	30.3	13426
43590	32.9	59872
45870	37.7	78138
55792	46.9	201652
31310	45.9	14481
34213	31.7	26329
38343	33.3	18765
46720	34.2	68536
36161	38.1	37367
31488	33.8	11459
139983	43.4	500001
125039	45.1	500001
113633	43.8	500001
78624	41.7	191203
127934	41.7	500001
135399	49.6	500001
117291	52.4	500001
111045	48.6	500001
146730	50.1	500001
146714	51	500001
93325	46	500001
84133	42.3	347704
103385	42.3	405670
96408	51.2	427933
83292	36.4	247593
47032	27.3	12924
98254	44.3	479326
98902	45.5	500001
52198	27.1	12886
58245	33.9	65620
79399	26.6	200313
53785	30.1	20356
36968	30.4	13973
47107	32	23021
38523	32.6	12602
34890	31	16456
31334	28.4	12636
36657	27.1	12296
122633	43.7	500001
92904	48.4	500001
112468	45.5	500001
0	19.3	0
31568	26.1	10426
38726	24.2	9877
38047	25.8	12007
38283	27	11946
22003	23.4	9060
118307	40.7	500001
176490	51.5	500001
125000	39	500001
116446	46.1	500001
90929	41.9	451933
62497	40.1	207048
63515	32.7	118329
50943	33	74577
60316	33.8	145639
59937	33.8	114796
63088	35	160617
77699	32.8	255332
88674	33.8	294046
90517	33.5	288199
65476	29.5	79585
81020	34.2	253707
105187	38.3	500001
89931	36.7	385097
98180	31.6	298151
79917	51.1	311203
30946	30.2	15125
34159	27.8	9966
86564	38.6	342789
97380	50.6	500001
46065	29.2	12751
75834	43.6	286066
45834	23.2	12721
37435	23.5	12804
38439	25.4	12133
54595	32	50304
60047	34.2	107055
59520	40.1	161781
91051	46.1	489189
47637	38.8	80050
50589	50.4	196866
61194	49.9	292271
42466	33.4	28581
51628	41.9	132509
60514	39.4	114902
35829	28.4	13506
36250	25.9	14442
38717	29.3	11678
28855	33.4	11711
54101	37.9	167814
35874	32.3	11373
27021	29.6	8770
32380	29.8	9978
30617	28.3	10302
34538	29.1	10563
32736	31.1	47705
28947	28.9	8737
52885	44.3	153230
53578	29.1	14960
55453	40.8	43417
78560	41.3	334918
75567	32.8	164824
79290	40.5	330748
69976	32.3	94500
61889	33	91097
91331	35.9	255367
74667	36.4	171103
137341	51	500001
71417	47.1	258292
67582	51.8	283888
51857	36.8	99479
48004	38.8	86003
55547	39.8	178788
46324	35.7	83120
46154	72	91368
59652	33.6	143591
61768	43.5	137212
64888	36.4	16612
68744	53	230537
58398	43	46905
73537	46.8	180440
105477	48.3	500001
81009	41.1	250000
71884	53.7	257937
57831	36	92081
62846	50.1	309171
114241	33.4	372183
111424	44.5	204012
118503	35.9	464984
114230	40.9	500001
81713	47.5	235259
62210	36.4	135870
73301	42.7	269128
39925	27.8	11854
57215	39	53006
57150	40.5	79167
55572	26	15664
55884	47	190136
49121	34	34154
98019	51.5	500001
51136	59.2	152333
42898	62.5	52747
52398	47.2	47055
101340	53.2	500001
95776	61.1	500001
125613	56.3	500001
73920	40.6	54542
68752	38.8	256762
31740	29.6	9579
64705	34.4	143876
68472	33.7	108896
64239	38.6	246846
90239	37.1	380740
108763	50.1	500001
65166	36.5	172823
58157	36.4	191863
55698	35.5	172271
52575	36.5	150411
40886	30.4	13921
53022	31.4	19982
57207	38.8	75474
78897	41	234546
68476	33.4	104201
115907	53.4	500001
133375	50	500001
92136	45.6	447397
51510	34.5	38304
54028	37.5	105965
35440	49	81197
57692	36.1	89150
61186	47.3	258304
75257	48.8	294008
90934	44.8	485147
82982	51	435516
75103	39.2	236238
77687	43.1	356551
68458	47.1	288124
52643	45.7	129791
61163	44.7	203929
80598	45.9	356910
50195	44.7	85480
60039	45.2	245669
90386	38.2	297656
63674	47.6	263844
63473	44.4	215440
63442	42.5	211124
66011	44.4	193710
67936	38.6	220908
36096	38.4	14894
58353	44.6	171968
46324	41.4	60210
45549	40.7	159284
41473	37.4	28331
61441	40.3	210423
59086	49.1	253551
40959	33.8	15806
55768	38.9	144186
56224	35.5	143272
42071	45.7	68718
31483	44	21916
50242	45.9	56332
56898	44.6	193959
55621	36.6	60864
58667	43.5	180880
39387	38.3	35348
41282	37.6	18621
43562	42.5	53463
65649	42.9	224449
58513	39.7	155083
52263	42.7	79901
54609	34.9	81734
60569	43.9	166934
67599	42.4	195969
54439	45.9	151997
53552	43.4	152514
18664	54.2	8241
108881	42.5	500001
68373	47.9	225867
139032	41.4	500001
126272	40.8	500001
44718	37.3	68566
62492	42.5	165417
20974	34.7	10489
31775	26.8	19610
30156	41.6	14708
29785	39.7	14266
23265	41	22451
35144	36.4	31008
40681	41.3	60687
32591	32.6	19888
34918	34.7	11839
36238	36.7	27827
53264	51.4	189405
41782	42.6	52109
43489	48.6	59789
40433	43.6	52755
29768	36.3	13194
50057	44.6	106553
45812	39	79953
45977	44.5	109321
39689	36.1	40814
51522	41	145584
51592	42.8	153730
43528	38	82939
45044	39.3	83959
48784	35.7	67319
36832	42.3	55163
47368	39.6	101974
45307	44.4	96445
54563	46.8	180280
33744	42.2	36903
49446	45.7	150558
35811	36.5	65549
34163	43.1	30482
52074	42.6	138027
29643	36.9	15690
30733	35.1	14364
49139	44.8	144504
49070	39.3	77622
45173	38.8	91040
26891	31.7	11121
39329	39.9	51055
36500	47.9	24953
45656	37.3	69822
29274	37.9	46973
47545	45.3	116569
32596	34.7	26174
51679	49	140502
46103	47.8	119062
56515	45	171324
54214	49.5	136531
31692	44.9	32979
30622	46.4	52214
47447	49.1	130281
55383	51.3	241942
47671	48.4	101360
41458	49.4	59230
58802	43.4	194626
61608	43.3	188644
49765	45.5	118195
42830	32.3	13125
42179	40.9	113966
60497	48	230795
59108	50.5	230480
49860	43.4	152968
44446	45.9	140439
39871	41.1	75000
65926	46.5	236613
57782	32.8	91451
53800	37.2	89716
44632	38.3	66826
51110	43.3	131306
44230	40.8	83443
44354	42.8	150736
49261	42.7	128319
38085	38.9	38785
33445	58.3	109523
41390	43.1	102191
28627	39.3	17819
29242	38.5	38149
32635	35.6	24259
35395	34.5	52158
37230	48.1	85028
27622	41.6	14808
34828	33.1	22303
34101	31.1	20487
24938	35.7	10203
34210	29.8	13107
39465	33.3	54403
56603	46	151366
34578	22.6	33167
27746	31.5	13329
49019	42.3	142678
44402	44.4	155552
52757	46.8	139859
45008	45	101494
33816	35	20416
39019	38.9	47004
40094	47	80354
46461	42.6	110176
37096	41.1	53165
57238	40	91040
35720	40.7	28067
31584	36.7	13500
51308	40.9	73671
53029	45.8	160669
55218	46.6	185491
40991	44.6	100654
49541	43.9	121241
37856	40.3	82208
43825	41.4	133766
40204	46.9	99417
42687	41.1	116457
45072	43.4	143814
26731	42.3	13800
35722	34.3	30486
45809	45.3	72353
47269	29.6	14855
40724	28.6	13349
47889	42.8	86900
30487	24.8	10234
40129	24.3	11465
39762	26.5	12917
39400	24.9	10028
27717	23.8	9049
45226	28.9	13882
40030	25.5	14203
52398	24.2	22890
26536	21.7	8500
26995	22.3	8408
27159	19.5	8609
25689	23.8	8420
20264	23.5	8011
27724	23.8	9008
46508	25.7	24535
31782	26.5	12435
32373	26.1	14242
21655	31.1	9006
27516	25.4	10449
28095	32.3	11250
28923	26.7	10097
38067	26	14688
36792	30.8	12759
81543	33.8	265291
79920	42.3	260107
71777	30.3	38913
63440	36.3	105606
109872	46.6	417830
63568	40.3	147801
63157	38.8	207914
51652	40.8	91116
43549	39.5	71138
51053	39.6	132827
52921	36.5	85443
46984	34	62994
57494	41.4	134850
37957	36.6	20197
55369	43.8	172344
29360	35.3	16614
42863	36.4	58789
60073	43.1	192108
46292	43.8	129436
45835	37	69790
31243	35.5	14803
45658	48.3	97893
40955	36.5	61193
39983	40.8	76723
41649	39.2	71887
59847	42.8	161157
30943	41.1	14627
31881	34.8	14423
38386	54.7	54304
41781	47.8	90488
32348	38.5	17946
46795	46	113340
48835	45.5	134714
49786	42.4	118811
48657	52.2	111853
50497	46.2	124879
45152	44.9	92044
54293	49.5	168688
45625	46.3	102539
44055	36.8	43842
36532	40.2	58025
47718	37.8	83142
44497	37.2	67412
30372	34.3	12977
34591	44.4	26990
30827	43.5	13816
44272	36.5	100501
40533	32.9	42066
41699	33.1	49232
28988	34.1	13798
42685	35.6	54761
42285	35.5	17278
31390	35	12275
29042	35.4	13425
27493	30.4	11554
29380	33.2	13186
59321	36.2	64129
79486	47.5	296325
85235	46.9	265523
60209	46.9	190574
47738	42.1	93300
91961	45.5	400107
51890	41.4	102152
52221	42.8	217109
53362	45.5	124443
38154	43	79844
37056	36.2	21016
30061	40.6	25200
46027	44.5	90280
45241	44.7	90383
61097	43.1	179091
48270	42.4	99460
50887	36.6	102218
28842	41.9	38324
49518	41.7	145452
61382	43.9	209425
33209	43.1	26388
48621	39.7	77780
77961	45.3	203428
61653	35	123515
46259	39.3	82966
71287	47.1	252944
35401	43.2	13188
60272	22.5	19908
32879	27.6	11032
30477	27.4	10507
44557	33.4	55391
46323	36.6	67268
74252	42.7	209441
22129	30	10231
20855	30.9	9220
17975	28.9	8571
23166	36.6	10962
65505	33.3	52871
44661	35.9	83791
45837	31.1	40680
32298	29.6	13048
46460	40.7	109062
54760	42.1	167157
49191	40.7	149033
52853	43.7	166035
42806	36.4	50910
24070	44.1	9295
24180	34.4	11959
33098	31.4	13288
18681	21.9	8870
29440	39	15240
61902	43.2	205161
28392	30.6	11378
34295	28.9	15553
29462	35	14630
37670	35.8	34228
42146	34.4	16754
41247	35.3	29194
34442	32.2	18292
42065	35.1	18995
32940	32	12885
35520	24.2	12609
42487	34.4	31558
35016	33.3	14630
52887	44.5	145721
34530	39.2	28300
56353	33.6	91010
46829	28.7	87282
36061	37.4	37567
41484	34.2	14554
71856	46	341463
62034	52.6	86966
52138	39.3	138982
59904	40.2	174299
56197	43.2	181016
55702	36.4	94837
58639	42.5	211409
41412	36	21130
47415	35.6	72539
48964	45.7	158100
53881	43.8	178158
52046	42.4	185580
57806	44.1	166918
56178	40.5	166777
47358	28.3	48693
41454	40.5	29466
40643	32.2	29575
58537	42.7	171722
43156	41.3	102739
46596	37.5	97822
36979	36.9	56514
44923	34.3	56849
49645	42	143971
44818	45	110596
44910	43	88217
33367	34.8	25504
42730	47	113728
38837	44.9	72581
36823	42.2	79387
29757	44.1	15000
47364	48.8	87964
35737	47.5	59880
45962	46.1	120218
46676	46.1	115413
28982	40.4	14673
31348	40.9	14425
45751	49.1	115714
42519	43.7	64570
55596	47.7	128532
61133	42	110392
65569	40	111881
36042	33.7	17961
48396	30.4	59551
50731	27.5	21230
48131	35.9	61851
28498	38.4	12005
35926	32	14922
67599	43.5	259648
64369	38.1	233218
69437	35.3	112389
62078	46.2	109621
29142	36.2	13777
38940	34.2	23568
51192	40.4	106668
55789	46.4	184512
45846	41.8	127444
48634	42	119548
61569	41.9	224142
59699	43.5	193613
64930	45.1	270418
69233	42.8	290249
71915	35.7	272682
75924	41.4	323500
82814	33.9	309704
68078	50.2	324652
73076	33.2	167429
99899	40.9	500001
72167	45.9	331892
75146	46.8	354423
62871	43.4	245927
56546	32.9	54110
53370	44.3	158064
70757	40.9	279540
44698	37.4	77898
56154	39.8	165866
67012	42.6	258215
58970	37.7	178188
67699	39.6	238143
65939	43.4	258828
61150	46.9	281136
64108	42.7	243302
37010	35.6	25502
36471	33.2	19607
45854	42	135047
48732	41.3	107856
58106	36.6	171070
48354	33.5	81138
51752	43.5	147854
65532	41.4	198907
46650	42.8	87353
38124	48.8	88726
40338	42.7	82705
47446	40.7	90743
56589	44.4	111693
49997	50.6	91127
33106	32.5	15341
36129	38.6	13069
45073	33.4	97503
44212	40.8	93223
32423	30.7	15000
34767	32.5	16064
47696	39.3	108591
20957	38.4	9479
28207	31.9	11100
29748	33.1	14750
37393	49.7	54770
31729	42	16078
30295	37.4	20168
18652	37.4	9796
42620	30.8	20536
45858	43.9	105282
38448	42.3	66674
45738	41.1	86244
29188	39.3	13972
49034	45.6	77620
47680	40.2	100000
42154	42.2	107345
50006	43.3	121459
37928	40.7	52932
35528	36.8	21423
46895	40.1	109125
48702	38.6	66548
41100	40.8	77888
41782	50.4	95305
44957	47.7	117983
31907	36.3	13832
34332	44.3	46356
50096	43.4	110443
37352	31.4	13674
48754	48.5	128678
41682	41.6	82075
22205	30.6	9435
28714	37.9	12523
40652	39.9	38347
45434	38.6	68937
25026	34.4	10483
38065	43.7	100302
39436	41.2	68218
40398	40.6	90474
43317	36.6	48264
22184	36.9	10271
52088	41	144608
56545	48.3	87330
39923	34.6	56313
72183	48.5	210564
45567	40	43099
35874	36.1	34460
55778	38.8	97045
55583	51.7	154431
87747	51.6	369900
41247	35.2	28672
38456	34.3	14748
64805	51.8	310802
37789	32.3	31083
30134	33.8	13097
34083	34.1	57539
30665	33.7	14200
35334	34.2	22457
29699	38.1	13165
71397	45.6	220694
58593	47.3	172994
73510	45.8	234011
61778	44.1	164425
39408	37.7	69304
45324	46	60180
44917	41.3	53477
53194	44.6	145943
47904	43	120829
38226	30.2	21133
45217	44.2	93876
49100	44.5	117841
45107	41	126832
55520	46.6	140585
51513	40.7	109745
54408	44.2	161985
31006	34.5	13429
41029	42.7	36792
50509	46.7	84231
43166	36.7	39118
64297	36.9	182134
45146	27.1	45315
55452	42.6	126175
67624	39.5	109426
49833	36.3	71907
39329	23.2	12080
43979	29.2	38395
44525	30	40088
45092	32.5	60303
62159	36.7	103907
44611	30.7	23441
54640	32.8	55372
51791	36.4	59073
55764	35.5	142840
104542	48.6	398881
44827	27.1	19477
65351	40.1	134576
42674	33.9	83270
62798	47.1	138233
42038	44.1	84480
35074	42.7	59705
63480	43.8	190120
28476	39.6	26200
44671	38.8	63244
29325	42.3	21719
30650	44	39843
24977	32.7	13901
42885	41.8	61102
36568	34	14590
34600	37.5	33255
23148	21	9738
32051	30	14868
30910	31.2	17122
27300	30.2	12913
26034	30.8	11848
28957	30.4	14129
30054	33.3	14169
23249	20.2	9043
26010	29.8	10637
35250	41.9	14503
26693	42.3	13173
56116	44.5	94456
31140	41.4	24795
26760	35.8	13373
35315	33.2	11045
32924	43.3	12073
25285	29.1	11542
32966	28	13664
30122	29.5	13607
26078	21.8	13158
34104	28.5	18206
35721	31.1	21800
27967	30.4	11045
28503	29.4	12172
35069	35.6	25186
37859	31.8	21219
34956	36.8	32756
37441	36.3	24144
30449	30.3	18316
24270	28.4	11839
33194	28.5	16257
35582	34.1	26564
28559	34.2	11445
40334	36	55671
48857	44.9	113043
42249	35.6	39846
40942	35.2	25106
33448	32.3	13267
24291	21.8	8386
38600	24.4	9786
35550	39	9832
28378	31.9	11379
43464	41.9	11250
33911	35.7	9416
29771	33.7	13269
34973	36.6	20294
41047	40.6	75678
31444	32.7	12875
33772	42.2	33747
37583	36.8	23366
30017	37.8	12729
32171	37.1	45570
34357	45	11250
52583	43.5	25276
35565	54.4	11627
68436	42.4	36434
68556	40.8	112416
76495	43	106974
45213	37.3	14204
25362	34.1	9639
39201	38.3	16365
28747	29.8	9370
47709	37.6	37603
51431	37.2	57988
52455	38.1	71530
70875	38.9	157662
66739	48.6	164337
54715	40.2	80070
63071	39.8	150000
51154	37.9	101913
49199	37.1	65031
34549	39.6	17746
47839	36	106871
54225	35.5	67193
41667	37.5	67200
45624	38	100658
31682	38.8	13105
43940	42.8	36516
59085	42.8	220230
46542	37.6	33333
115444	52.2	500001
128454	50.3	500001
143750	52.3	500001
72309	42.3	201089
93109	50	471241
102169	45.5	220342
148249	54.3	500001
130077	47.3	500001
119917	47.3	500001
104876	45.7	351595
76085	41.9	117167
71660	44.7	158807
52535	37.1	23670
44866	38.6	40575
40925	42.3	16984
96730	52.3	263884
137123	51.7	500001
104214	44.3	372260
20201	29.3	8520
17968	19.9	8750
37386	38.3	36889
31524	39.4	28241
37494	34.6	51474
37517	38.2	55539
41771	32.2	37024
32426	39.5	45229
46974	41.2	45817
41794	37.3	31057
47455	40.1	53350
66902	41.2	18673
43505	39	54625
77676	48.9	105780
91722	52.3	418533
79090	50.3	449423
60251	43.6	187072
39606	35.7	13309
62889	44.5	242020
59173	38.6	197310
53575	39.8	85703
41197	35.2	56856
51646	42.3	138587
60461	40.6	193558
50896	37.8	121191
55321	33.2	112759
63064	42.2	246292
52673	40.5	76525
58099	35.3	77636
69750	41.1	208930
41427	34	28459
40193	35.8	61189
52466	38.1	163751
39503	39.5	47355
30836	34.3	14063
33236	32.3	18188
46793	38.1	105846
53667	32.1	50765
42862	32.3	77458
41768	32.5	26206
68469	35.4	235901
43923	27.9	17542
35836	71.8	41332
76213	39.4	295363
66951	36.1	193421
66184	29.6	38154
93035	37.6	355654
66933	35.6	153748
67650	33	176371
68309	42.7	259589
30696	28.4	11503
34038	32.6	18709
40082	32	63263
36717	31.1	38554
42651	26.7	29252
17420	29.2	9144
23675	40.1	12534
74014	40.6	193958
59930	44.6	194322
38107	46.1	152949
40189	41.3	83196
47459	39.3	90206
46081	43.7	107177
34980	26.9	13172
29948	28.8	13511
56466	42	69453
55744	38.7	102104
55262	43.5	101811
62167	37	206767
74208	39.2	158255
57856	30.9	51023
84148	34.3	289260
86394	35.2	285135
99122	35.7	495118
91552	35.9	376850
27773	27.3	10584
44326	37.1	51527
39359	44.5	22426
30298	28.9	9957
26751	29.5	9226
64299	41.9	225908
41482	42.2	95245
50847	50	67314
68678	42.1	276738
75403	55.9	307888
45563	37.1	13907
77566	51.3	441044
83110	51.3	471890
67308	51.3	313672
51588	35	36257
64000	52.1	251042
65816	48.4	276656
32780	27.7	10511
61037	48	181505
34979	26.9	10429
36576	31.3	47671
40623	39.8	14382
59276	37.5	165843
33320	31.7	11224
32190	29.3	10099
60905	49.3	169049
30913	31.9	12015
37767	47.7	25076
43125	36.6	26145
28891	34.2	11479
40211	32.4	45700
42881	34.3	86952
40003	39.8	59437
39998	36.2	100000
34863	30.5	14750
41168	39.4	62922
40306	30.4	12240
56840	35.8	107866
52938	32.9	107446
40023	24.5	20297
41531	31	57555
39333	28.7	19016
40334	28.2	18846
45921	38.1	106822
50932	38.5	142167
44496	42.7	139701
42079	35.5	80107
43282	36.2	89225
40586	30	48105
44258	30.5	29477
35595	23.4	10770
39693	29.8	26068
50676	29.7	30063
40345	34.6	29374
36201	39.1	21461
37428	36.4	16100
47048	37	80738
34303	40.4	13273
78377	37.6	265339
63775	36.4	68858
34328	32.8	13160
69992	34.5	156340
61212	33.9	154474
41774	29.1	16537
50338	31	23396
46328	35.6	37343
41286	28.6	10679
100577	41.2	500001
99310	42.1	500001
71686	37.4	274926
70131	41.7	220984
51789	31.1	45844
59966	36.1	151274
39650	34.8	62161
39129	33.7	64814
47338	35.4	48960
54925	36.4	106599
59470	35.9	166532
56924	40.4	86222
52223	33.6	125051
76053	38.8	292667
75798	40.2	312899
114768	41	500001
47887	33.7	52130
54196	33.6	128190
75686	34.6	136496
55496	33.4	109597
57333	33.1	105187
66990	37.6	217409
64383	36.5	155437
86032	38.1	296903
75244	46.4	355045
68583	38.8	229857
95158	46.4	477350
67180	37.9	213855
61987	37.3	209488
67746	48.8	182333
80215	36.7	298146
97784	40.4	467281
89490	35.8	318837
76355	42.9	347055
93012	37.2	292864
138331	53	500001
81627	35.6	287532
55734	36.8	78449
89226	45.9	466475
72564	39.4	293782
77246	37.7	186318
30709	29.2	9356
18159	32.3	8412
28681	40.7	10573
35644	33.6	28144
25340	36.7	10650
34624	32.3	11878
